AutoID,Year,Date,ColonyName,DottingAreaNumber,CameraNumber,CardNumber,PhotoNumber,PQ,SpeciesCode,WBN,ChickNestw/outAdult,AbandNest,EmptyNest,PBN,Site,Brood,OtherAdultsInColony,OtherImmInColony,Chicks/Nestlings,RoostingBirds,RoostingAdults,RoostingImmatures,UnknownAge,Dotter,DateDotted,BestForBPE?,Notes,AdditionalNotes
19,2011,"05/17/11 00:00:00","Wine Island","7","1","2","0296","E","BRPE",74,0,0,2,1,0,0,41,0,0,0,0,0,0,"PJC","05/01/13 00:00:00","Y",,
20,2011,"05/17/11 00:00:00","Wine Island","7","1","2","0296","E","LAGU",0,0,0,0,0,0,0,21,0,0,0,0,0,0,"PJC","05/01/13 00:00:00","Y",,
21,2011,"05/17/11 00:00:00","Wine Island","7","1","2","0296","E","BLSK",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"PJC","05/01/13 00:00:00","Y",,
22,2011,"05/17/11 00:00:00","Wine Island","8","1","2","0274","E","BRPE",5,0,0,0,0,0,0,22,0,0,0,0,0,0,"PJC","05/01/13 00:00:00","Y",,
23,2011,"05/17/11 00:00:00","Wine Island","8","1","2","0274","E","LAGU",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PJC","05/01/13 00:00:00","Y",,
24,2011,"05/17/11 00:00:00","Wine Island","9","1","2","0311","E","ROYT",0,0,0,0,0,9,0,54,0,0,0,0,0,0,"PJC","05/02/13 00:00:00","Y",,
25,2011,"05/17/11 00:00:00","Wine Island","9","1","2","0311","E","SATE",0,0,0,0,0,65,0,112,0,0,0,0,0,0,"PJC","05/02/13 00:00:00","Y",,
26,2011,"05/17/11 00:00:00","Wine Island","9","1","2","0311","E","BLSK",0,0,0,0,0,146,0,178,0,0,0,0,0,0,"PJC","05/02/13 00:00:00","Y",,
27,2011,"05/17/11 00:00:00","Wine Island","9","1","2","0311","E","UNTE",0,0,0,0,0,0,0,50,0,0,0,0,0,0,"PJC","05/02/13 00:00:00","Y",,
28,2011,"05/17/11 00:00:00","Wine Island","10","1","2","0319","E","ROYT",0,0,0,0,0,28,0,30,0,0,0,0,0,0,"PJC","05/02/13 00:00:00","Y",,
29,2011,"05/17/11 00:00:00","Wine Island","10","1","2","0319","E","SATE",0,0,0,0,0,0,0,5,0,0,0,0,0,0,"PJC","05/02/13 00:00:00","Y",,
30,2011,"05/17/11 00:00:00","Wine Island","10","1","2","0319","E","BRPE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PJC","05/02/13 00:00:00","Y",,
31,2011,"05/17/11 00:00:00","Wine Island","10","1","2","0319","E","LAGU",0,0,0,0,0,0,0,9,0,0,0,0,0,0,"PJC","05/02/13 00:00:00","Y",,
32,2011,"05/17/11 00:00:00","Wine Island","10","1","2","0319","E","BLSK",0,0,0,0,0,44,0,61,0,0,0,0,0,0,"PJC","05/02/13 00:00:00","Y",,
33,2011,"05/17/11 00:00:00","Wine Island","10","1","2","0319","E","UNTE",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"PJC","05/02/13 00:00:00","Y",,
34,2011,"05/17/11 00:00:00","Wine Island","11","1","2","0327","E","BLSK",0,0,0,0,0,1,0,21,0,0,0,0,0,0,"PJC","05/03/13 00:00:00","Y",,
35,2011,"05/17/11 00:00:00","Wine Island","11","1","2","0327","E","LAGU",0,0,0,0,0,0,0,3,0,0,0,0,0,0,"PJC","05/03/13 00:00:00","Y",,
36,2011,"05/17/11 00:00:00","Wine Island","11","1","2","0327","E","UNTE",0,0,0,0,0,0,0,197,0,0,0,0,0,0,"PJC","05/03/13 00:00:00","Y",,
37,2011,"05/17/11 00:00:00","Wine Island","12","1","2","0301","E","UNTE",0,0,0,0,0,0,0,200,0,0,0,0,0,0,"PJC","05/03/13 00:00:00","Y",,
38,2011,"05/17/11 00:00:00","Wine Island","12","1","2","0301","E","BRPE",0,0,0,0,0,0,0,20,0,0,0,0,0,0,"PJC","05/03/13 00:00:00","Y",,
39,2011,"05/17/11 00:00:00","Wine Island","12","1","2","0301","E","LAGU",0,0,0,0,0,0,0,17,0,0,0,0,0,0,"PJC","05/03/13 00:00:00","Y",,
40,2011,"05/17/11 00:00:00","Wine Island","12","1","2","0301","E","ULGU",0,0,0,0,0,0,0,3,0,0,0,0,0,0,"PJC","05/03/13 00:00:00","Y",,
41,2011,"05/17/11 00:00:00","Wine Island","13","1","2","0291","E","BRPE",0,0,0,0,0,0,0,48,0,0,0,0,0,0,"PJC","05/03/13 00:00:00","Y",,
42,2011,"05/17/11 00:00:00","Wine Island","13","1","2","0291","E","LAGU",0,0,0,0,0,0,0,27,0,0,0,0,0,0,"PJC","05/03/13 00:00:00","Y",,
43,2011,"05/17/11 00:00:00","Wine Island","13","1","2","0291","E","UNTE",0,0,0,0,0,0,0,400,0,0,0,0,0,0,"PJC","05/03/13 00:00:00","Y",,
44,2011,"05/17/11 00:00:00","Bayou Platte Island South","1","1","1","0017","G","FOTE",0,0,0,0,0,13,0,3,0,0,0,0,0,0,"PJC","05/10/13 00:00:00","N",,
45,2011,"05/17/11 00:00:00","Bayou Platte Island South","1","1","1","0017","G","BLSK",0,0,0,0,0,3,0,4,0,0,0,0,0,0,"PJC","05/10/13 00:00:00","N",,
46,2011,"05/17/11 00:00:00","Bayou Platte Island South","1","1","1","0017","G","GBTE",0,0,0,0,0,8,0,11,0,0,0,0,0,0,"PJC","05/10/13 00:00:00","N",,
47,2011,"05/17/11 00:00:00","Bayou Platte Island South","2","1","1","0022","G","GBTE",0,0,0,0,0,11,0,7,0,0,0,0,0,0,"PJC","05/11/13 00:00:00","N",,
48,2011,"05/17/11 00:00:00","Bayou Platte Island South","2","1","1","0022","G","BLSK",0,0,0,0,0,26,0,19,0,0,0,0,0,0,"PJC","05/11/13 00:00:00","N",,
49,2011,"05/17/11 00:00:00","Bayou Platte Island South","3","1","1","0019","G","FOTE",0,0,0,0,0,9,0,1,0,0,0,0,0,0,"PJC","05/11/13 00:00:00","N",,
50,2011,"05/17/11 00:00:00","Bayou Platte Island South","4","2","1","0020","P","FOTE",0,0,0,0,0,25,0,6,0,0,0,0,0,0,"PJC","05/11/13 00:00:00","N","incl. birds from photo 0022",
51,2011,"05/17/11 00:00:00","Bayou Platte Island South","5","2","1","0018","P","FOTE",0,0,0,0,0,74,0,31,0,0,0,0,0,0,"PJC","05/11/13 00:00:00","N","incl. birds from photos 12, 13, 15, 16",
52,2011,"05/20/11 00:00:00","Audubon Island","1","2","9","0027","E","BRPE",16,0,0,0,0,0,0,4,0,6,0,0,0,0,"PJC","06/04/13 00:00:00","Y",,
53,2011,"05/20/11 00:00:00","Audubon Island","1","2","9","0027","E","LAGU",0,0,0,0,0,105,0,22,0,0,0,0,0,0,"PJC","06/04/13 00:00:00","Y",,
54,2011,"05/20/11 00:00:00","Audubon Island","2","1","12","0260","E","BRPE",17,0,0,0,0,0,0,4,0,18,0,0,0,0,"PJC","06/04/13 00:00:00","Y",,
55,2011,"05/20/11 00:00:00","Audubon Island","2","1","12","0260","E","LAGU",0,0,0,0,0,5,0,0,0,0,0,0,0,0,"PJC","06/04/13 00:00:00","Y",,
56,2011,"05/20/11 00:00:00","Audubon Island","2","1","12","0260","E","GBHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PJC","06/04/13 00:00:00","Y",,
57,2011,"05/20/11 00:00:00","Audubon Island","3","1","12","0256","E","BRPE",15,4,0,0,0,0,0,0,0,38,0,0,0,0,"PJC","06/04/13 00:00:00","Y",,
58,2011,"05/20/11 00:00:00","Audubon Island","3","1","12","0256","E","LAGU",0,0,0,0,0,2,0,1,0,0,0,0,0,0,"PJC","06/04/13 00:00:00","Y",,
59,2011,"05/20/11 00:00:00","Audubon Island","4","2","9","0019","E","BRPE",49,5,0,0,0,0,0,24,0,66,0,0,0,0,"PJC","06/04/13 00:00:00","Y",,
60,2011,"05/20/11 00:00:00","Audubon Island","4","2","9","0019","E","LAGU",0,0,0,0,0,30,0,11,0,0,0,0,0,0,"PJC","06/04/13 00:00:00","Y",,
151,2012,"05/27/12 00:00:00","Pelican Island","2","1","2","0007","E","BRPE",10,0,0,0,0,0,113,91,338,13,0,0,0,0,"PJC","07/01/13 00:00:00","Y","Imms = Juvenile Plumage young of the year; BroodCategory calculated = 338/3; 3 = high end chicks/pair value for conservative Brood estimate",
152,2012,"05/27/12 00:00:00","Pelican Island","3","1","2","0033","E","BRPE",12,1,0,0,0,0,22,42,66,23,0,0,0,0,"PJC","07/02/13 00:00:00","Y","Imms = Juvenile Plumage young of the year; BroodCategory calculated = 66/3; 3 = high end chicks/pair value for conservative Brood estimate",
153,2012,"05/27/12 00:00:00","Pelican Island","4","1","2","0029","E","BRPE",6,0,0,0,0,0,20,67,59,11,0,0,0,0,"PJC","07/02/13 00:00:00","Y","Imms = Juvenile Plumage young of the year; BroodCategory calculated = 59/3; 3 = high end chicks/pair value for conservative Brood estimate",
154,2012,"05/27/12 00:00:00","Beauregard Island","1","1","2","0146","E","FOTE",0,0,0,0,0,24,0,2,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
155,2012,"05/27/12 00:00:00","Beauregard Island","2","2","1","0814","E","FOTE",0,0,0,0,0,13,0,0,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
156,2012,"05/27/12 00:00:00","Beauregard Island","3","2","1","0812","E","FOTE",0,0,0,0,0,5,0,0,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
157,2012,"05/27/12 00:00:00","Beauregard Island","3","2","1","0812","E","LAGU",0,0,0,0,0,31,0,14,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
158,2012,"05/27/12 00:00:00","Beauregard Island","3","2","1","0812","E","TRHE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
159,2012,"05/27/12 00:00:00","Beauregard Island","4","1","2","0137","E","FOTE",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
160,2012,"05/27/12 00:00:00","Beauregard Island","4","1","2","0137","E","LAGU",0,0,0,0,0,167,0,58,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
161,2012,"05/27/12 00:00:00","Beauregard Island","4","1","2","0137","E","BRPE",0,0,0,0,0,0,0,24,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
162,2012,"05/27/12 00:00:00","Beauregard Island","5","1","2","0133","E","LAGU",0,0,0,0,0,82,0,68,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
163,2012,"05/27/12 00:00:00","Beauregard Island","6","1","2","0130","E","LAGU",0,0,0,0,0,40,0,115,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
164,2012,"05/27/12 00:00:00","Beauregard Island","6","1","2","0130","E","TRHE",0,0,0,0,0,2,0,1,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
165,2012,"05/27/12 00:00:00","Beauregard Island","7","1","2","0153","E","FOTE",0,0,0,0,0,17,0,1,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
166,2012,"05/27/12 00:00:00","Beauregard Island","7","1","2","0153","E","LAGU",0,0,0,0,0,8,0,13,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
167,2012,"05/27/12 00:00:00","Beauregard Island","7","1","2","0153","E","TRHE",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PJC","07/03/13 00:00:00","Y",,
168,2011,"05/17/11 00:00:00","Barataria Bay 6","1","1","2","0765","E","FOTE",0,0,0,0,0,53,0,7,0,0,0,0,0,0,"PJC","07/04/13 00:00:00","Y","new colony in 2011",
246,2011,"06/17/11 00:00:00","Shell Island East A","1","1","6","0314","E","GBTE",0,0,0,0,0,13,0,5,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
247,2011,"06/17/11 00:00:00","Shell Island East A","1","1","6","0314","E","BLSK",0,0,0,0,0,62,0,39,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
248,2011,"06/17/11 00:00:00","Shell Island East A","2","1","6","0318","E","GBTE",0,0,0,0,0,22,0,6,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
249,2011,"06/17/11 00:00:00","Shell Island East A","2","1","6","0318","E","ROYT",0,0,0,0,0,20,0,4,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
250,2011,"06/17/11 00:00:00","Shell Island East A","2","1","6","0318","E","BLSK",0,0,0,0,0,110,0,58,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
251,2011,"06/17/11 00:00:00","Shell Island East A","3","1","6","0321","E","BLSK",0,0,0,0,0,128,0,73,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
252,2011,"06/17/11 00:00:00","Shell Island East A","3","1","6","0321","E","GBTE",0,0,0,0,0,18,0,4,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
253,2011,"06/17/11 00:00:00","Shell Island East A","3","1","6","0321","E","ROYT",0,0,0,0,0,11,0,5,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
254,2011,"06/17/11 00:00:00","Shell Island East A","4","1","6","0324","E","ROYT",0,0,0,0,0,2,0,2,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
255,2011,"06/17/11 00:00:00","Shell Island East A","4","1","6","0324","E","BLSK",0,0,0,0,0,115,0,68,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
256,2011,"06/17/11 00:00:00","Shell Island East A","4","1","6","0324","E","GBTE",0,0,0,0,0,10,0,4,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
257,2011,"06/17/11 00:00:00","Shell Island East A","5","1","6","0396","E","ROYT",0,0,0,0,0,114,0,11,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
258,2011,"06/17/11 00:00:00","Shell Island East A","5","1","6","0396","E","GBTE",0,0,0,0,0,7,0,0,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
259,2011,"06/17/11 00:00:00","Shell Island East A","5","1","6","0396","E","BLSK",0,0,0,0,0,40,0,16,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
260,2011,"06/17/11 00:00:00","Shell Island East A","5","1","6","0396","E","SATE",0,0,0,0,0,58,0,0,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
261,2011,"06/17/11 00:00:00","Shell Island East A","6","1","6","0328","E","BLSK",0,0,0,0,0,68,0,35,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
262,2011,"06/17/11 00:00:00","Shell Island East A","6","1","6","0328","E","GBTE",0,0,0,0,0,7,0,1,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
263,2011,"06/17/11 00:00:00","Shell Island East A","7","1","6","0333","E","BLSK",0,0,0,0,0,102,0,54,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
264,2011,"06/17/11 00:00:00","Shell Island East A","7","1","6","0333","E","GBTE",0,0,0,0,0,11,0,1,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
265,2011,"06/17/11 00:00:00","Shell Island East A","7","1","6","0333","E","ROYT",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
266,2011,"06/17/11 00:00:00","Shell Island East A","8","1","6","0401","E","ROYT",0,0,0,0,0,32,0,7,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
267,2011,"06/17/11 00:00:00","Shell Island East A","8","1","6","0401","E","SATE",0,0,0,0,0,166,0,2,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
268,2011,"06/17/11 00:00:00","Shell Island East A","8","1","6","0401","E","BLSK",0,0,0,0,0,5,0,2,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
269,2011,"06/17/11 00:00:00","Shell Island East A","9","1","6","0405","E","ROYT",0,0,0,0,0,32,0,2,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
270,2011,"06/17/11 00:00:00","Shell Island East A","9","1","6","0405","E","SATE",0,0,0,0,0,242,0,6,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
271,2011,"06/17/11 00:00:00","Shell Island East A","9","1","6","0405","E","BLSK",0,0,0,0,0,63,0,30,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
272,2011,"06/17/11 00:00:00","Shell Island East A","9","1","6","0405","E","GBTE",0,0,0,0,0,3,0,1,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
273,2011,"06/17/11 00:00:00","Shell Island East A","10","1","6","0408","E","SATE",0,0,0,0,0,652,0,5,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
274,2011,"06/17/11 00:00:00","Shell Island East A","10","1","6","0408","E","ROYT",0,0,0,0,0,139,0,6,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
275,2011,"06/17/11 00:00:00","Shell Island East A","10","1","6","0408","E","BLSK",0,0,0,0,0,32,0,15,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
276,2011,"06/17/11 00:00:00","Shell Island East A","11","1","6","0411","E","SATE",0,0,0,0,0,356,0,7,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
277,2011,"06/17/11 00:00:00","Shell Island East A","11","1","6","0411","E","ROYT",0,0,0,0,0,179,0,9,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
278,2011,"06/17/11 00:00:00","Shell Island East A","11","1","6","0411","E","BLSK",0,0,0,0,0,16,0,8,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
279,2011,"06/17/11 00:00:00","Shell Island East A","12","1","6","0413","E","SATE",0,0,0,0,0,491,0,5,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
280,2011,"06/17/11 00:00:00","Shell Island East A","12","1","6","0413","E","ROYT",0,0,0,0,0,4,0,1,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
281,2011,"06/17/11 00:00:00","Shell Island East A","12","1","6","0413","E","BLSK",0,0,0,0,0,29,0,12,0,0,0,0,0,0,"PJC","08/03/13 00:00:00","Y",,
97,2011,"05/17/11 00:00:00","Pelican Island","6","2","2","0511","G","UNTE",0,0,0,0,0,0,0,40,0,0,0,0,0,0,"PJC","06/26/13 00:00:00","Y",,
98,2011,"05/17/11 00:00:00","Pelican Island","7","1","2","0358","E","BRPE",56,0,0,0,0,0,0,67,0,109,0,0,0,0,"PJC","06/26/13 00:00:00","Y",,
99,2011,"05/17/11 00:00:00","Pelican Island","8","1","2","0362","E","BRPE",50,0,0,0,0,0,0,86,0,72,0,0,0,0,"PJC","06/26/13 00:00:00","Y",,
100,2011,"05/17/11 00:00:00","Pelican Island","8","1","2","0362","E","LAGU",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"PJC","06/26/13 00:00:00","Y",,
101,2011,"05/17/11 00:00:00","Pelican Island","9","1","2","0363","E","BRPE",9,0,0,0,0,0,0,100,0,11,0,0,0,0,"PJC","06/26/13 00:00:00","Y",,
102,2012,"05/27/12 00:00:00","Wine Island","1","1","1","0943","E","GBTE",0,0,0,0,0,1,0,1,0,0,0,0,0,0,"PJC","05/30/13 00:00:00","Y",,
103,2012,"05/27/12 00:00:00","Wine Island","1","1","1","0943","E","AMOY",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PJC","05/30/13 00:00:00","Y",,
104,2012,"05/27/12 00:00:00","Wine Island","1","1","1","0943","E","BLSK",0,0,0,0,0,32,0,13,0,0,0,0,0,0,"PJC","05/30/13 00:00:00","Y",,
105,2012,"05/27/12 00:00:00","Wine Island","2","1","1","0946","E","BLSK",0,0,0,0,0,12,0,5,0,0,0,0,0,0,"PJC","05/30/13 00:00:00","Y",,
106,2012,"05/27/12 00:00:00","Wine Island","3","2","1","0554","E","BRPE",0,0,0,0,0,0,0,85,0,0,0,0,0,0,"PJC","05/30/13 00:00:00","Y",,
107,2012,"05/27/12 00:00:00","Wine Island","3","2","1","0554","E","ROSA",0,0,0,0,0,0,0,284,0,0,0,0,0,0,"PJC","05/30/13 00:00:00","Y",,
108,2012,"05/27/12 00:00:00","Wine Island","3","2","1","0554","E","BLSK",0,0,0,0,0,0,0,74,0,0,0,0,0,0,"PJC","05/30/13 00:00:00","Y",,
109,2012,"05/27/12 00:00:00","Wine Island","3","2","1","0554","E","LAGU",0,0,0,0,0,0,0,49,0,0,0,0,0,0,"PJC","05/30/13 00:00:00","Y",,
110,2012,"05/30/12 00:00:00","Audubon Island","1","1","1","0815","E","BRPE",21,1,0,0,0,0,0,14,0,23,0,0,0,0,"PJC","06/08/13 00:00:00","Y",,
111,2012,"05/30/12 00:00:00","Audubon Island","1","1","1","0815","E","LAGU",0,0,0,0,0,157,0,85,0,0,0,0,0,0,"PJC","06/08/13 00:00:00","Y",,
112,2012,"05/30/12 00:00:00","Audubon Island","2","1","1","0823","E","BRPE",44,3,0,0,0,0,0,7,0,59,0,0,0,0,"PJC","06/08/13 00:00:00","Y",,
113,2012,"05/30/12 00:00:00","Audubon Island","2","1","1","0823","E","LAGU",0,0,0,0,0,17,0,10,0,0,0,0,0,0,"PJC","06/08/13 00:00:00","Y",,
114,2012,"05/30/12 00:00:00","Audubon Island","3","1","1","0828","E","BRPE",6,0,0,0,0,0,0,30,0,6,0,0,0,0,"PJC","06/08/13 00:00:00","Y",,
115,2012,"05/30/12 00:00:00","Audubon Island","3","1","1","0828","E","LAGU",0,0,0,0,0,6,0,8,0,0,0,0,0,0,"PJC","06/08/13 00:00:00","Y",,
116,2012,"05/30/12 00:00:00","Audubon Island","4","2","2","0025","G","LAGU",0,0,0,0,0,87,0,50,0,0,0,0,0,0,"PJC","06/08/13 00:00:00","Y",,
117,2012,"05/30/12 00:00:00","Audubon Island","4","2","2","0025","G","BRPE",0,0,0,0,0,0,0,3,0,0,0,0,0,0,"PJC","06/08/13 00:00:00","Y",,
118,2012,"05/30/12 00:00:00","Saint George Causeway","1","1","2","0074","E","ROYT",0,0,0,0,0,913,0,27,0,0,0,0,0,0,"PJC","05/27/13 00:00:00","Y",,
119,2012,"05/30/12 00:00:00","Saint George Causeway","1","1","2","0074","E","SATE",0,0,0,0,0,608,0,26,0,0,0,0,0,0,"PJC","05/27/13 00:00:00","Y",,
120,2012,"05/30/12 00:00:00","Saint George Causeway","1","1","2","0074","E","LAGU",0,0,0,0,0,3,0,1,0,0,0,0,0,0,"PJC","05/27/13 00:00:00","Y",,
121,2012,"05/30/12 00:00:00","Saint George Causeway","1","1","2","0074","E","CATE",0,0,0,0,0,34,0,5,0,0,0,0,0,0,"PJC","05/27/13 00:00:00","Y",,
122,2012,"05/30/12 00:00:00","Saint George Causeway","2","1","2","0071","E","ROYT",0,0,0,0,0,688,0,44,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
123,2012,"05/30/12 00:00:00","Saint George Causeway","2","1","2","0071","E","SATE",0,0,0,0,0,799,0,13,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
124,2012,"05/30/12 00:00:00","Saint George Causeway","2","1","2","0071","E","LAGU",0,0,0,0,0,2,0,0,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
125,2012,"05/30/12 00:00:00","Saint George Causeway","2","1","2","0071","E","CATE",0,0,0,0,0,33,0,4,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
126,2012,"05/30/12 00:00:00","Saint George Causeway","3","1","2","0069","E","ROYT",0,0,0,0,0,34,0,5,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
127,2012,"05/30/12 00:00:00","Saint George Causeway","3","1","2","0069","E","SATE",0,0,0,0,0,10,0,0,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
128,2012,"05/30/12 00:00:00","Saint George Causeway","3","1","2","0069","E","LAGU",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
129,2012,"05/30/12 00:00:00","Saint George Causeway","3","1","2","0069","E","CATE",0,0,0,0,0,35,0,6,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
130,2012,"05/30/12 00:00:00","Saint George Causeway","4","1","2","0059","E","ROYT",0,0,0,0,0,46,0,5,0,3,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
131,2012,"05/30/12 00:00:00","Saint George Causeway","4","1","2","0059","E","SATE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
132,2012,"05/30/12 00:00:00","Saint George Causeway","4","1","2","0059","E","LAGU",0,0,0,0,0,3,0,2,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
133,2012,"05/30/12 00:00:00","Saint George Causeway","5","1","2","0065","E","ROYT",0,0,0,0,0,150,0,25,0,8,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
134,2012,"05/30/12 00:00:00","Saint George Causeway","5","1","2","0065","E","LAGU",0,0,0,0,0,5,0,1,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
135,2012,"05/30/12 00:00:00","Saint George Causeway","5","1","2","0065","E","CATE",0,0,0,0,0,14,0,6,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
136,2012,"05/30/12 00:00:00","Saint George Causeway","5","1","2","0065","E","BRPE",0,0,0,0,0,0,0,6,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
137,2012,"05/30/12 00:00:00","Saint George Causeway","6","1","2","0063","E","ROYT",0,0,0,0,0,20,0,4,0,2,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
138,2012,"05/30/12 00:00:00","Saint George Causeway","6","1","2","0063","E","LAGU",0,0,0,0,0,2,0,1,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
139,2012,"05/30/12 00:00:00","Saint George Causeway","7","1","2","0078","E","LAGU",0,0,0,0,0,51,0,6,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
140,2012,"05/30/12 00:00:00","Saint George Causeway","8","1","2","0080","E","LAGU",0,0,0,0,0,33,0,0,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
141,2012,"05/30/12 00:00:00","Saint George Causeway","9","2","2","0288","E","LAGU",0,0,0,0,0,12,0,3,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
142,2012,"05/30/12 00:00:00","Saint George Causeway","9","2","2","0288","E","ROYT",0,0,0,0,0,0,0,3,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
143,2012,"05/30/12 00:00:00","Saint George Causeway","9","2","2","0288","E","AMOY",0,0,0,0,0,0,0,2,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
144,2012,"05/30/12 00:00:00","Saint George Causeway","10","2","2","0289","E","LAGU",0,0,0,0,0,71,0,5,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
145,2012,"05/30/12 00:00:00","Saint George Causeway","11","2","2","0256","E","LAGU",0,0,0,0,0,48,0,8,0,0,0,0,0,0,"PJC","05/28/13 00:00:00","Y",,
148,2012,"05/27/12 00:00:00","Pelican Island","1","1","2","0015","E","BRPE",65,1,0,0,0,0,57,180,170,77,0,0,0,0,"PJC","07/01/13 00:00:00","Y","Imms = Juvenile Plumage young of the year; BroodCategory calculated = 170/3; 3 = high end chicks/pair value for conservative Brood estimate",
149,2012,"05/27/12 00:00:00","Pelican Island","1","1","2","0015","E","SDHE",0,0,0,0,0,0,0,3,0,0,0,0,0,0,"PJC","07/01/13 00:00:00","Y",,
