AutoID,Year,Date,ColonyName,Latitude,Longitude,DottingAreaNumber,CameraNumber,CardNumber,PhotoNumber,PQ,SpeciesCode,WBN,ChickNestw/outAdult,AbandNest,EmptyNest,PBN,Site,Brood,OtherAdultsInColony,OtherImmInColony,Chicks/Nestlings,RoostingBirds,RoostingAdults,RoostingImmatures,UnknownAge,Dotter,Dotter'sColonyNumber,DateDotted,Notes
196,2010,"05/07/10 00:00:00","Anderson Point Island","29.8920","-89.3273","01","1","1","0727","P","UNGT",0,0,0,0,0,0,0,0,0,0,4,0,0,0,"KKN","009","11/05/10 00:00:00","unknown gull or tern (no overlap between 2 photos at this colony)"
1131,2010,"06/13/10 00:00:00","Battery McIntosh","30.6686","-88.0125","2","1","2","0304","E","UNID",0,0,0,5,0,0,0,0,0,0,0,0,0,0,"MWP","10","01/28/11 00:00:00",
1184,2010,"06/13/10 00:00:00","Gaillard Island","30.5063","-88.0362","209","1","1","0120","E","COGA",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"MWP","8","02/03/11 00:00:00",
1266,2010,"06/14/10 00:00:00","Breton Island","29.4955","-89.1742","30","1","1","0534","E","ROSA",0,0,0,134,0,0,0,0,0,0,0,0,0,0,"MWP","12","02/09/11 00:00:00","empty nest cups - terns probably with chicks at edge of colony; [dotted as UnTE, changed to ROSA, PJC 12Nov22]"
1270,2010,"06/14/10 00:00:00","Breton Island","29.4955","-89.1742","31","1","1","0535","E","ROSA",0,0,0,99,0,0,0,0,0,0,0,0,0,0,"MWP","12","02/09/11 00:00:00","empty nest cups - terns with chicks near water; [dotted as UnTE, changed to ROSA, PJC 12Nov22]"
1314,2010,"06/14/10 00:00:00","Breton Island","29.4955","-89.1742","52","2","1","0093","P","ROSA",0,0,0,0,0,0,0,3050,0,0,0,0,0,0,"MWP","12","02/20/11 00:00:00","roost birds from overvieew; [dotted as UnTE, changed to ROSA, PJC 12Nov22]"
1323,2010,"06/14/10 00:00:00","Breton Island","29.4955","-89.1742","54","1","1","0437","E","ROSA",0,0,0,135,0,0,0,0,0,0,0,0,0,0,"MWP","12","02/20/11 00:00:00","empty nest cups - probably fledged or chicks moved to waterline; [dotted as UnTE, changed to ROSA, PJC 12Nov22]"
1328,2010,"06/14/10 00:00:00","Breton Island","29.4955","-89.1742","55","1","1","0439","E","ROSA",0,0,0,632,0,0,0,0,0,0,0,0,0,0,"MWP","12","02/20/11 00:00:00","empty nest cups - probably fledged or chicks moved to water's edge; [dotted as UnTE, changed to ROSA, PJC 12Nov22]"
1332,2010,"06/14/10 00:00:00","Breton Island","29.4955","-89.1742","56","1","1","0440","E","ROSA",0,0,0,815,0,0,0,0,0,0,0,0,0,0,"MWP","12","02/20/11 00:00:00","Area 3 per KKN's definition; [dotted as UnTE, changed to ROSA, PJC 12Nov22]"
1389,2010,"06/14/10 00:00:00","Breton Island","29.4955","-89.1742","83","1","1","0505","E","ROSA",0,0,0,393,0,0,0,0,0,0,0,0,0,0,"MWP","12","02/22/11 00:00:00","Area 3 per KKN's definition; [dotted as UnTE, changed to ROSA, PJC 12Nov22]"
2060,2010,"06/11/10 00:00:00","Pelican Island Tampa Bay","27.9144","-82.8408","1","1","2","0058","E","UNDU",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MWP","23","03/28/11 00:00:00","used Cam 1 photos 59-89 to confirm"
2964,2010,"06/08/10 00:00:00","Boca Grande Key","24.5328","-82.0043","4","1","1","0501","E","UNCR",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"MWP","98","04/28/11 00:00:00","crow sp."
1482,2010,"06/12/10 00:00:00","Apalachicola Bird Island","29.7143","-84.9749","5","2","1","0167","G","BRPE",40,0,0,0,0,0,0,11,4,0,0,0,0,0,"KMR","6","03/04/11 00:00:00","Camera 1 did not cover this region, but all BRPE are either incubating or have VERY young chicks (likely the former)"
1483,2010,"06/12/10 00:00:00","Apalachicola Bird Island","29.7143","-84.9749","6","2","1","0168","G","BRPE",296,0,0,1,0,0,0,96,47,0,0,0,0,0,"KMR","6","03/04/11 00:00:00","Camera 1 did not cover this region, all BRPE incubating; all offshore BRPE attributed to Area, but all taken from camera 2 160 & 162"
1484,2010,"06/12/10 00:00:00","Apalachicola Bird Island","29.7143","-84.9749","6","2","1","0168","G","UNWA",0,0,0,0,0,0,0,15,0,0,0,0,0,0,"KMR","6","03/04/11 00:00:00","All UNWA likely LAGU, but couldn't be certain, as opposed to terns, etc."
1485,2010,"06/12/10 00:00:00","Apalachicola Bird Island","29.7143","-84.9749","7","2","1","0164","G","BRPE",0,0,0,0,0,0,0,182,68,0,0,0,0,0,"KMR","6","03/04/11 00:00:00","BRPE roosting on beach and in water offshore; numerous indiv. looked sick and dying on beach near thick green veg. on lower portion of point near driftwood log - no oil visible."
1486,2010,"06/12/10 00:00:00","Apalachicola Bird Island","29.7143","-84.9749","7","2","1","0164","G","UNWA",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","6","03/04/11 00:00:00",
1261,2010,"06/14/10 00:00:00","Breton Island","29.4955","-89.1742","29","1","1","0532","E","ROSA",0,0,0,187,0,0,0,0,0,0,0,0,0,0,"MWP","12","02/09/11 00:00:00","empty nest cups - terns probably with chicks at waterline; [dotted as UnTE, changed to ROSA, PJC 12Nov22]"
1732,2010,"06/25/10 00:00:00","Mustang Bayou Island","29.1675","-95.1283","38","1","1","0123","E","LAGU",0,0,0,0,0,0,0,12,0,0,0,0,0,0,"KMR","11","03/18/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1733,2010,"06/25/10 00:00:00","Mustang Bayou Island","29.1675","-95.1283","38","1","1","0123","E","BRPE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","11","03/18/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1734,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","1","1","1","0129","E","ROYT",0,0,0,0,0,15,2,16,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1735,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","1","1","1","0129","E","LAGU",0,0,0,0,0,46,3,40,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1736,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","1","1","1","0129","E","WHIB",5,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","1 obviously dead WHIB on beach, not counted. entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1737,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","2","1","1","0134","E","ROYT",0,0,0,0,0,2,22,18,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1738,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","3","1","1","0135","E","LAGU",0,0,0,0,0,61,4,40,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","Few LAGU dead in colony area, looked old but couple could be this year. entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1739,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","3","1","1","0135","E","REEG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1740,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","3","1","1","0135","E","TRHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1741,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","3","1","1","0135","E","ROYT",0,0,0,0,0,7,0,1,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1742,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","4","1","1","0130","E","LAGU",0,0,0,0,0,24,20,55,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1743,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","4","1","1","0130","E","ROYT",0,0,0,0,0,28,0,3,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1744,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","4","1","1","0130","E","SATE",0,0,0,0,0,8,7,2,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1745,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","5","1","1","0141","E","LAGU",0,0,0,0,0,95,4,34,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","Numerous broods hiding in shrubs, and classified as sites when adults were obviously tending. entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1746,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","5","1","1","0141","E","ROYT",0,0,0,0,0,21,0,1,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1747,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","5","1","1","0141","E","CATE",0,0,0,0,0,8,0,1,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1748,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","6","1","1","0128","E","LAGU",0,0,0,0,0,88,2,9,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1749,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","6","1","1","0128","E","ROYT",0,0,0,0,0,18,0,0,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1750,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","6","1","1","0128","E","SATE",0,0,0,0,0,11,0,2,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1751,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","6","1","1","0128","E","WHIB",40,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1752,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","7","1","1","0153","E","LAGU",0,0,0,0,0,49,0,4,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1753,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","7","1","1","0153","E","WHIB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1754,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","7","1","1","0153","E","TRHE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1755,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","8","1","1","0157","E","LAGU",0,0,0,0,0,79,2,13,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1756,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","8","1","1","0157","E","WHIB",3,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1757,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","8","1","1","0157","E","TRHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1758,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","8","1","1","0157","E","ROYT",0,0,0,0,0,3,0,0,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1759,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","9","1","1","0161","E","LAGU",0,0,0,0,0,20,0,0,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1760,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","9","1","1","0161","E","WHIB",9,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1761,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","9","1","1","0161","E","TRHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/29/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1762,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","10","1","1","0165","E","LAGU",0,0,0,0,0,52,0,5,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1763,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","10","1","1","0165","E","WHIB",28,0,1,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1764,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","10","1","1","0165","E","ROYT",0,0,0,0,0,1,0,0,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1765,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","10","1","1","0165","E","TRHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1766,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","11","1","1","0171","E","LAGU",0,0,0,0,0,73,0,5,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1767,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","11","1","1","0171","E","WHIB",32,2,0,12,0,0,0,2,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1768,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","11","1","1","0171","E","ROYT",0,0,0,0,0,7,3,0,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1769,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","11","1","1","0171","E","SATE",0,0,0,0,0,0,8,2,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1770,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","12","1","1","0173","E","LAGU",0,0,0,0,0,164,3,14,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1771,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","12","1","1","0173","E","WHIB",18,0,1,2,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1772,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","12","1","1","0173","E","ROYT",0,0,0,0,0,2,17,5,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1773,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","12","1","1","0173","E","SATE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1774,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","13","2","1","0038","E","LAGU",0,0,0,0,0,273,17,44,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1775,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","13","2","1","0038","E","WHIB",31,0,1,6,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1776,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","13","2","1","0038","E","TRHE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1777,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","13","2","1","0038","E","BRPE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1778,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","14","2","1","0039","E","LAGU",0,0,0,0,0,94,8,35,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1779,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","14","2","1","0039","E","WHIB",16,0,0,0,0,0,0,3,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1780,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","14","2","1","0039","E","TRHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1781,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","14","2","1","0039","E","SATE",0,0,0,0,0,2,5,0,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1782,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","14","2","1","0039","E","GBHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/30/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1783,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","15","2","1","0041","E","LAGU",0,0,0,0,0,108,1,22,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1784,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","15","2","1","0041","E","WHIB",81,1,0,5,0,0,0,6,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1785,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","15","2","1","0041","E","TRHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1786,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","15","2","1","0041","E","GBHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1787,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","16","2","1","0020","G","LAGU",0,0,0,0,0,313,38,165,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1788,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","16","2","1","0020","G","WHIB",5,0,0,0,0,0,0,1,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1789,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","16","2","1","0020","G","BRPE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1790,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","16","2","1","0020","G","ROSA",0,0,0,0,0,7,4,5,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1791,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","17","1","1","0149","E","LAGU",0,0,0,0,0,27,8,30,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1792,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","17","1","1","0149","E","TRHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1793,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","17","1","1","0149","E","ROYT",0,0,0,0,0,4,1,3,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1794,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","18","1","1","0150","E","LAGU",0,0,0,0,0,7,1,14,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1795,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","18","1","1","0150","E","SATE",0,0,0,0,0,0,15,11,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1796,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","18","1","1","0150","E","ROYT",0,0,0,0,0,1,63,25,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1797,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","19","1","1","0177","E","LAGU",0,0,0,0,0,36,0,7,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1798,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","19","1","1","0177","E","WHIB",20,0,1,4,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1799,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","20","1","1","0178","E","LAGU",0,0,0,0,0,47,6,18,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1800,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","20","1","1","0178","E","WHIB",15,0,0,4,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1801,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","20","1","1","0178","E","TRHE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1802,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","20","1","1","0178","E","ROYT",0,0,0,0,0,7,0,0,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1803,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","21","1","1","0179","E","LAGU",0,0,0,0,0,39,3,9,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1804,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","21","1","1","0179","E","WHIB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1805,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","21","1","1","0179","E","ROYT",0,0,0,0,0,16,0,0,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1806,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","21","1","1","0179","E","SATE",0,0,0,0,0,16,0,3,0,0,0,0,0,0,"KMR","12","03/31/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1807,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","22","2","1","0022","G","LAGU",0,0,0,0,0,115,10,93,0,0,0,0,0,0,"KMR","12","04/04/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1808,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","22","2","1","0022","G","WHIB",4,0,0,2,0,0,0,1,0,0,0,0,0,0,"KMR","12","04/04/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1809,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","22","2","1","0022","G","TRHE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,"KMR","12","04/04/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1810,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","22","2","1","0022","G","ROSA",0,0,0,0,0,5,23,28,0,0,0,0,0,0,"KMR","12","04/04/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1811,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","23","1","1","0180","E","LAGU",0,0,0,0,0,20,17,62,0,0,0,0,0,0,"KMR","12","04/04/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
1812,2010,"06/25/10 00:00:00","West Bay Bird Island New","29.0987","-95.1411","23","1","1","0180","E","ROYT",0,0,0,0,0,1,21,16,0,0,0,0,0,0,"KMR","12","04/04/11 00:00:00","entered as 6/12/2010, changed to 6/25/2010 PJC 18Nov22"
