source_file,record_id,year,date,colony_name,latitude,longitude,dotter,habitat,oil_present,notes,additional_notes,species_code,state,geo_region,combined_text,nests,birds,text_length,has_coordinates
colony_notes_2010,CN2010_109,2010,,Little Bird Island,28.294,-96.697,PJC,sand,N,,,,,,Habitat: sand,,,13,True
colony_notes_2010,CN2010_110,2010,,Kamey Island,28.4554,-96.8063,PJC,inundated shrubs,N,"WHEG = 90% CAEG, 10% SNEG; only SITEs counted for CAEG/SNEG, and not birds",,,,,"Habitat: inundated shrubs | Notes: WHEG = 90% CAEG, 10% SNEG; only SITEs counted for CAEG/SNEG, and not birds",,,109,True
colony_notes_2010,CN2010_111,2010,,Burrwood Bayou South,28.9395,-89.3937,PJC,,N,loafing birds on nonbreeding habitat,,,,,Notes: loafing birds on nonbreeding habitat,,,43,True
colony_notes_2010,CN2010_112,2010,,Burrwood Bayou North,28.972,-89.3475,PJC,,N,loafing birds on nonbreeding habitat,,,,,Notes: loafing birds on nonbreeding habitat,,,43,True
colony_notes_2010,CN2010_113,2010,,Felicity Island,29.2558,-90.44,PJC,large marsh/grass island,N,"Nest/Site estimates for terns and pelicans good, but ~ 90% for all other spp;",,,,,"Habitat: large marsh/grass island | Notes: Nest/Site estimates for terns and pelicans good, but ~ 90% for all other spp;",,,120,True
colony_notes_2010,CN2010_114,2010,,Cedar Lakes 3,28.8463,-95.4912,WAW,ShrubScrub Island,N,"Assume this is a partial island (not mainland) shoreline, within Cedar Lakes area, San Bernard NWR, TX.  Only one photo taken (camera1); breeding sites not apparent, but may be within/under vegetation.",,,,,"Habitat: ShrubScrub Island | Notes: Assume this is a partial island (not mainland) shoreline, within Cedar Lakes area, San Bernard NWR, TX.  Only one photo taken (camera1); breeding sites not apparent, but may be within/under vegetation.",,,237,True
colony_notes_2010,CN2010_115,2010,,Bryan Mound,28.9219,-95.3797,WAW,ShrubMangrove Island,N,"Island, near Old Reservoir complex, Freeport, TX.  Breeding colony within mangrove/tall bush area of island; photo coverage 100%, images from camera 1 and 2.",,,,,"Habitat: ShrubMangrove Island | Notes: Island, near Old Reservoir complex, Freeport, TX.  Breeding colony within mangrove/tall bush area of island; photo coverage 100%, images from camera 1 and 2.",,,196,True
colony_notes_2010,CN2010_118,2010,,Drum Bay Islands 2,29.0123,-95.2253,WAW,ShrubMarsh Island,N,"Island, Drum Bay, south of Brazoria NWR, TX.  Photo coverage of island 70%, images from camera 1 and 2.",,,,,"Habitat: ShrubMarsh Island | Notes: Island, Drum Bay, south of Brazoria NWR, TX.  Photo coverage of island 70%, images from camera 1 and 2.",,,139,True
colony_notes_2010,CN2010_119,2010,,Drum Bay Islands 6,29.0192,-95.2193,WAW,ShrubScrub Island,N,"Island, Drum Bay, south of Brazoria NWR, TX.  Photo coverage of island 80%, images from camera 1.",,,,,"Habitat: ShrubScrub Island | Notes: Island, Drum Bay, south of Brazoria NWR, TX.  Photo coverage of island 80%, images from camera 1.",,,133,True
colony_notes_2010,CN2010_120,2010,,Drum Bay Islands 5,29.0193,-95.2188,WAW,ShrubScrub Island,N,"Island, Drum Bay, south of Brazoria NWR, TX.  Photo coverage of island 90%, images from camera 1 and 2.",,,,,"Habitat: ShrubScrub Island | Notes: Island, Drum Bay, south of Brazoria NWR, TX.  Photo coverage of island 90%, images from camera 1 and 2.",,,139,True
colony_notes_2010,CN2010_121,2010,,Arcadia Reef A,29.0293,-95.2024,WAW,ShrubScrub Island,N,"Island, Christmas Bay, south of Brazoria NWR, just NW of Follets Island, TX.  Photo coverage of island 70%, images from cam1 and cam2; good diversity, many SDHE likely LBHE or DAIB; many juveniles/chicks, several likely LBHE and BCNH.",,,,,"Habitat: ShrubScrub Island | Notes: Island, Christmas Bay, south of Brazoria NWR, just NW of Follets Island, TX.  Photo coverage of island 70%, images from cam1 and cam2; good diversity, many SDHE likely LBHE or DAIB; many juveniles/chicks, several likely LBHE and BCNH.",,,270,True
colony_notes_2010,CN2010_122,2010,,Arcadia Reef B,29.0293,-95.2008,WAW,ShrubScrub Island,N,"Island, Christmas Bay, south of Brazoria NWR, just NW of Follets Island, TX.  Photo coverage of island 65%; most images blurred, both from cam1 and cam2.",,,,,"Habitat: ShrubScrub Island | Notes: Island, Christmas Bay, south of Brazoria NWR, just NW of Follets Island, TX.  Photo coverage of island 65%; most images blurred, both from cam1 and cam2.",,,189,True
colony_notes_2010,CN2010_123,2010,,Wolf Lake Skimmer Area,29.0337,-95.2409,WAW,ShellSandScrub,N,"Mainland, dredge spoil fenced area, Brazoria NWR, Wolf Lake Skimmer Area, in the Salt, Nicks, and Wolf Lake complex, TX.  Photo coverage 100% from both cam1 and cam2.",,,,,"Habitat: ShellSandScrub | Notes: Mainland, dredge spoil fenced area, Brazoria NWR, Wolf Lake Skimmer Area, in the Salt, Nicks, and Wolf Lake complex, TX.  Photo coverage 100% from both cam1 and cam2.",,,199,True
colony_notes_2010,CN2010_124,2010,,Follets Island,29.058,-95.1619,WAW,Structure,N,"Remnants of old wooden dock, near Follets Island, Christmas Bay, TX.  Photo coverage 100%; roosting area only.",,,,,"Habitat: Structure | Notes: Remnants of old wooden dock, near Follets Island, Christmas Bay, TX.  Photo coverage 100%; roosting area only.",,,138,True
colony_notes_2010,CN2010_125,2010,,Texas Coast 9,29.1595,-95.0202,WAW,Tree/Brush Residence,N,"Residence of tall trees and brush with small lake, SW of Galveston Island, TX; near wetlands.  Photo coverage 100%; primarily only roosting adults in dead/dying trees visible.",,,,,"Habitat: Tree/Brush Residence | Notes: Residence of tall trees and brush with small lake, SW of Galveston Island, TX; near wetlands.  Photo coverage 100%; primarily only roosting adults in dead/dying trees visible.",,,214,True
colony_notes_2010,CN2010_126,2010,,Jumbile Cove/Live Oak Grove,29.1954,-94.9933,WAW,MarshScrub Island,N,"Manmade mounds in restoration project, Jumbile Cove (Jamaica Beach), TX; center of island is bare mudflat surrounded by marsh vegetation.  Photo coverage 100%; only one bird and empty nests counted, no sites apparent.",,,,,"Habitat: MarshScrub Island | Notes: Manmade mounds in restoration project, Jumbile Cove (Jamaica Beach), TX; center of island is bare mudflat surrounded by marsh vegetation.  Photo coverage 100%; only one bird and empty nests counted, no sites apparent.",,,253,True
colony_notes_2010,CN2010_127,2010,,Jumbile Cove/Live Oak Grove,29.195,-94.9928,WAW,MarshScrub Island,N,"Manmade mounds in restoration project, Jumbile Cove (Jamaica Beach), TX; center of island is mudflat interspersed by and surrounded by marsh/scrub vegetation.  Photo coverage approx 90%; No adult birds off sites counted, several juveniles in mudflat area.",,,,,"Habitat: MarshScrub Island | Notes: Manmade mounds in restoration project, Jumbile Cove (Jamaica Beach), TX; center of island is mudflat interspersed by and surrounded by marsh/scrub vegetation.  Photo coverage approx 90%; No adult birds off sites counted, several juveniles in mudflat area.",,,291,True
colony_notes_2010,CN2010_128,2010,,Freemason Island,29.79,-88.9735,WAW,Sand Island,N,"Freemason Island, Chandeleur Sound, LA; long, narrow sandy island with few 'ponds' in wider areas.  Photo coverage approx. 90%.","PJC edited data 28may11: deleted UNGT empty nests and gull/tern chicks, changed all terns to UNTE; only BLSK appeared breeding",,,,"Habitat: Sand Island | Notes: Freemason Island, Chandeleur Sound, LA; long, narrow sandy island with few 'ponds' in wider areas.  Photo coverage approx. 90%. | Additional: PJC edited data 28may11: deleted UNGT empty nests and gull/tern chicks, changed all terns to UNTE; only BLSK appeared breeding",,,298,True
colony_notes_2010,CN2010_129,2010,,Drum Bay Island,29.9197,-89.2627,WAW,MarshScrub Island,N,"Marsh/wetland island, Drum Bay, LA.  Large marsh island rich with varied vegetation, pothole ponds, standing water; sandy/shell beach area approx. 5-10% of shoreline.  Photo coverage of  approx. 50% but colonies covered, many camera 1 images very blurred.",PJC comments: UNWA Empty nests way overestimated; LAGU not counted due to time constraints,,,,"Habitat: MarshScrub Island | Notes: Marsh/wetland island, Drum Bay, LA.  Large marsh island rich with varied vegetation, pothole ponds, standing water; sandy/shell beach area approx. 5-10% of shoreline.  Photo coverage of  approx. 50% but colonies covered, many camera 1 images very blurred. | Additional: PJC comments: UNWA Empty nests way overestimated; LAGU not counted due to time constraints",,,396,True
colony_notes_2010,CN2010_130,2010,,Biloxi North 27,29.8807,-89.2497,WAW,SandScrub Island,N,"Large marsh island in Drum Bay, LA.  Island is adundant in inundated wetland, however colony areas photographed were isolated sandy shoreline only, these areas sparsely to moderately vegetated.  Colony area photo coverage 100%; images used from cam1.",PJC comments: UNWA Empty nests likely overestimated,,,,"Habitat: SandScrub Island | Notes: Large marsh island in Drum Bay, LA.  Island is adundant in inundated wetland, however colony areas photographed were isolated sandy shoreline only, these areas sparsely to moderately vegetated.  Colony area photo coverage 100%; images used from cam1. | Additional: PJC comments: UNWA Empty nests likely overestimated",,,351,True
colony_notes_2010,CN2010_131,2010,,Martin Island,29.9588,-89.1983,WAW,MarshScrubSand Island,N,"Martin Island, S of Fox Bay, LA.  Approximately 75% of shoreline is wide, sparsely to moderately vegetated sandy beach; interior inundated wetland/marsh with few large ponds.  Photo coverage 80-90%, images from both cameras.","PJC comments: UNWA Empty nests way overestimated; UNTE chick counts likely good, but most not accounted for w. a nest/site category; use May data for best Site estimates",,,,"Habitat: MarshScrubSand Island | Notes: Martin Island, S of Fox Bay, LA.  Approximately 75% of shoreline is wide, sparsely to moderately vegetated sandy beach; interior inundated wetland/marsh with few large ponds.  Photo coverage 80-90%, images from both cameras. | Additional: PJC comments: UNWA Empty nests way overestimated; UNTE chick counts likely good, but most not accounted for w. a nest/site category; use May data for best Site estimates",,,448,True
colony_notes_2010,CN2010_132,2010,,Isle au Pitre,30.1526,-89.1968,WAW,MarshScrubSand Island,N,"Isle au Pitre, LA, SW of Cat Island Channel (LA-MS border).  Small, inundated wetland island with shoreline 90% wide sand/shell beach.  Camera 1 photos only, of BLSK colonies on sandy beaches.",PJC comments: UNWA Empty nests way overestimated,,,,"Habitat: MarshScrubSand Island | Notes: Isle au Pitre, LA, SW of Cat Island Channel (LA-MS border).  Small, inundated wetland island with shoreline 90% wide sand/shell beach.  Camera 1 photos only, of BLSK colonies on sandy beaches. | Additional: PJC comments: UNWA Empty nests way overestimated",,,295,True
colony_notes_2010,CN2010_133,2010,,Fricot Bayou Island,29.3459,-90.0342,WAW,MarshWetland Island,N,"Small, fractured inundated wetland island in West Champagne Bay, LA.  Most substrate covered in grasses and wet, some marsh scrub in drier areas.  Camera 2 photos used; coverage of island approximately 85%.",PJC comments: UNWA Empty nests way overestimated; FOTE sites underestimated and FOTE chicks overestimated.,,,,"Habitat: MarshWetland Island | Notes: Small, fractured inundated wetland island in West Champagne Bay, LA.  Most substrate covered in grasses and wet, some marsh scrub in drier areas.  Camera 2 photos used; coverage of island approximately 85%. | Additional: PJC comments: UNWA Empty nests way overestimated; FOTE sites underestimated and FOTE chicks overestimated.",,,365,True
colony_notes_2010,CN2010_134,2010,,Cedar Lakes 4,28.8442,-95.488,WAW,ShrubScrub Island,N,"Island, within Cedar Lakes area, San Bernard NWR, TX.  Breeding colony within a fenced area, approximately 30-40% of the island; photo coverage of this fenced area approx. 98%, from both camera 1 and 2.",,,,,"Habitat: ShrubScrub Island | Notes: Island, within Cedar Lakes area, San Bernard NWR, TX.  Breeding colony within a fenced area, approximately 30-40% of the island; photo coverage of this fenced area approx. 98%, from both camera 1 and 2.",,,238,True
colony_notes_2010,CN2010_135,2010,,Chester Island,28.4512,-96.3648,SLF,,N,"most species w. big wandering chicks, making nest estimates difficult; coverage OK",,,,,"Notes: most species w. big wandering chicks, making nest estimates difficult; coverage OK",,,89,True
colony_notes_2010,CN2010_136,2010,,Rollover Bay B,29.5172,-94.5041,PAG,,N,100% coverage of colony,,,,,Notes: 100% coverage of colony,,,30,True
colony_notes_2010,CN2010_137,2010,,Rollover Bay A,29.5178,-94.5024,PAG,,N,"90% coverage; one island. Many immature TRHE observed, and empty nests for that species added after dotting.",,,,,"Notes: 90% coverage; one island. Many immature TRHE observed, and empty nests for that species added after dotting.",,,115,True
colony_notes_2010,CN2010_138,2010,,Rollover Bay D,29.5215,-94.5056,PAG,,N,90% coverage; two islands,,,,,Notes: 90% coverage; two islands,,,32,True
colony_notes_2010,CN2010_139,2010,,High Island,29.5743,-94.389,PAG,,N,95% coverage; see overview screen capture for areas,,,,,Notes: 95% coverage; see overview screen capture for areas,,,58,True
colony_notes_2010,CN2010_140,2010,,Point Hunt Island,29.7469,-93.886,PAG,,N,85-90% coverage of larger island; most nests empty. Juvs counted in outlying areas first to assist w/ determining  species composition.,,,,,Notes: 85-90% coverage of larger island; most nests empty. Juvs counted in outlying areas first to assist w/ determining  species composition.,,,142,True
colony_notes_2010,CN2010_141,2010,,Texas Coast 1,29.848,-93.9524,PAG,,N,95% coverage; see overview screen capture for areas,,,,,Notes: 95% coverage; see overview screen capture for areas,,,58,True
colony_notes_2010,CN2010_142,2010,,Motiva West 7th,29.85048,-93.95832,PAG,,N,100% coverage; see overview screen capture for areas,,,,,Notes: 100% coverage; see overview screen capture for areas,,,59,True
colony_notes_2010,CN2010_143,2010,,Saint George Island,29.6952,-84.7769,KMR,Marsh Grass,N,Few CAEG & GREG foraging in two separate and segregated groups; no nesting,,,,,Habitat: Marsh Grass | Notes: Few CAEG & GREG foraging in two separate and segregated groups; no nesting,,,104,True
colony_notes_2010,CN2010_144,2010,,Smith Island,30.0486,-84.3158,KMR,Variable,N,"Marsh grasses, large shrubs, yucca-like plants.  Nesting areas spread out near beach, and in aggregations. Inadequate photo coverage of marsh-nesting species (TRHE, etc.).  BRPE mostly with large 7+ week old YY.  Only 1 imm BRPE seen (in a BRPE colony).",,,,,"Habitat: Variable | Notes: Marsh grasses, large shrubs, yucca-like plants.  Nesting areas spread out near beach, and in aggregations. Inadequate photo coverage of marsh-nesting species (TRHE, etc.).  BRPE mostly with large 7+ week old YY.  Only 1 imm BRPE seen (in a BRPE colony).",,,280,True
colony_notes_2010,CN2010_145,2010,,Lanark Reef-Pelican Lump,29.8781,-84.5684,KMR,Grasses,N,"All BRPE early in chick rearing, maybe 2-4 weeks old.  Picture coverage is ok, but backup photos poor.  A strange un-id. Object seen in lower right of camera 2, pic 026.  Numerous loafing birds not counted due to poor picture quality.",,,,,"Habitat: Grasses | Notes: All BRPE early in chick rearing, maybe 2-4 weeks old.  Picture coverage is ok, but backup photos poor.  A strange un-id. Object seen in lower right of camera 2, pic 026.  Numerous loafing birds not counted due to poor picture quality.",,,260,True
colony_notes_2010,CN2010_146,2010,,Lanark Reef West,29.8716,-84.5886,KMR,Shrubs/Grasses,N,"String of mostly connected low-lying islands; One large BRPE area missed by camera 1, but C2 picked up; BRPE phenology seemed to progress from west to east; 1 SOTE ad seen in Area 18; BLSK colonies on eastern portion of island string",,,,,"Habitat: Shrubs/Grasses | Notes: String of mostly connected low-lying islands; One large BRPE area missed by camera 1, but C2 picked up; BRPE phenology seemed to progress from west to east; 1 SOTE ad seen in Area 18; BLSK colonies on eastern portion of island string",,,266,True
colony_notes_2010,CN2010_147,2010,,Saint George Causeway,29.6943,-84.884,KMR,Sand & Grasses,N,"Long thin dredge is.; Many holes in the photo coverage overall, but also Camera 1, and used numerous Camera 2 pics for Areas; estimated only covered 2/3 of LAGU sites (Cam 2); Areas 19-35 use Camera 2, and quality is poor.",,,,,"Habitat: Sand & Grasses | Notes: Long thin dredge is.; Many holes in the photo coverage overall, but also Camera 1, and used numerous Camera 2 pics for Areas; estimated only covered 2/3 of LAGU sites (Cam 2); Areas 19-35 use Camera 2, and quality is poor.",,,255,True
